Bacteroides caccae,Bacteroides stercoris,Bacteroides eggerthii,Bacteroides uniformis,Bacteroides thetaiotaomicron,Bacteroides xylanisolvens,Bacteroides nordii,Bacteroides ovatus,Bacteroides fragilis,Bacteroides sp. DH3716P,Bacteroides sp. M10,Bacteroides sp. D2,Bacteroides sp. CACC 737,Bacteroides sp. A1C1,Bacteroides sp. HF-162,Bacteroides sp. ZJ-18,Bacteroides sp. PHL 2737,Bacteroides sp. BFG-637,Bacteroides helcogenes,uncultured Bacteroides sp.,Bacteroides salyersiae,Bacteroides intestinalis,Bacteroides cellulosilyticus,Bacteroides faecis,Bacteroides heparinolyticus,Bacteroides faecium,Bacteroides zoogleoformans,Bacteroides luhongzhouii,Bacteroides caecimuris,Bacteroides zhangwenhongii,Bacteroides humanifaecis,Bacteroides graminisolvens,Bacteroides finegoldii,Bacteroides coprosuis,Phocaeicola vulgatus,Phocaeicola dorei,Phocaeicola coprophilus,Phocaeicola salanitronis,Phocaeicola sartorii,Parabacteroides distasonis,Parabacteroides johnsonii,Parabacteroides goldsteinii,Parabacteroides chongii,Parabacteroides merdae,Parabacteroides faecis,Parabacteroides sp. CT06,Tannerella forsythia,Tannerella serpentiformis,Segatella copri,Segatella hominis,Segatella oris,Segatella bryantii,Segatella baroniae,Prevotella sp. Rep29,Prevotella sp. E13-17,Prevotella sp. E9-3,Prevotella sp. E15-22,Prevotella sp. oral taxon 475,Prevotella sp. E2-28,Prevotella sp. oral taxon 299,Prevotella melaninogenica,Prevotella dentalis,Prevotella communis,Prevotella intermedia,Prevotella denticola,Prevotella jejuni,Prevotella fusca,Prevotella multiformis,Prevotella bivia,Prevotella nigrescens,Prevotella herbatica,Prevotella corporis,Prevotella histicola,Prevotella veroralis,Prevotella scopos,Paraprevotella clara,Paraprevotella xylaniphila,Hoylesella buccalis,Hoylesella enoeca,Xylanibacter ruminicola,Pseudoprevotella muciniphila,Alistipes shahii,Alistipes megaguti,Alistipes onderdonkii,Alistipes senegalensis,Alistipes finegoldii,Alistipes communis,Alistipes indistinctus,uncultured Alistipes sp.,Alistipes dispar,Alistipes ihumii,Alistipes sp. dk3624,uncultured Acetobacteroides sp.,Odoribacter splanchnicus,Butyricimonas paravirosa,Butyricimonas faecalis,Butyricimonas faecihominis,Butyricimonas virosa,Muribaculum gordoncarteri,Muribaculum intestinale,Duncaniella dubosii,Sodaliphilus pleomorphus
39860,63479,4485,312126,35696,44482,1222,79663,34576,3814,604,1515,12991,11321,7216,323,0,664,1099,3465,4049,34296,21723,2832,867,1655,1015,1394,1550,1139,17398,623,695,197,461611,38882,3264,1942,106,111783,5419,5357,1518,35645,545,903,265,166,8778,1556,1909,994,945,2749,1322,1962,1670,1607,1608,1167,2984,2519,1773,2933,2021,999,883,1705,759,1651,1415,2438,1046,628,605,1188,1130,3931,1842,1999,924,10686,1297,48092,1808,10996,5724,2566,765,1054,448,3328,75,19443,659,895,767,4232,636,704,1073,781
2524,1329,869,6084,12856,15973,610,5704,27080,3357,548,169,455,677,319,0,0,0,576,1392,1256,211,3279,12098,676,539,796,175,852,745,777,254,180,212,33475,2026,971,875,0,10468,8965,2372,1203,3234,357,1091,330,622,245017,45007,966,5031,905,2684,1262,1272,1090,958,931,361,6185,2389,1612,2928,1788,1307,771,756,1619,2643,709,1414,402,505,395,5209,1542,2252,770,1435,867,14325,5153,2308,6112,2553,18563,2204,760,877,6581,251,481,2781,2199,13902,3838,3166,1139,813,1016,1519
2023,1060,566,3140,7817,11561,495,5001,5385,6317,752,159,163,467,238,0,2359,0,487,1370,1208,310,1967,5118,457,362,609,127,512,1037,243,187,116,144,13995,1622,850,661,0,6280,5453,1286,373,3128,234,373,296,394,261838,55071,1206,3347,1132,2017,1356,1363,1256,1038,1134,516,3361,2388,1869,2699,2194,1922,986,1124,1755,2927,916,1273,544,628,607,2919,943,2207,833,1643,791,4672,2659,1138,1727,1502,4305,514,510,491,766,141,359,1394,1625,4779,2374,5315,473,391,556,1014
1863,1140,556,2767,7754,9775,521,4255,3809,4705,580,87,195,626,89,0,0,0,459,1505,1212,274,1390,4853,462,384,706,107,501,1025,382,202,75,194,27891,1945,823,676,0,9206,3972,1267,576,4639,233,372,286,379,340922,94840,1067,3309,912,1822,1258,1175,1079,940,1018,459,3230,2145,1640,2602,2225,2385,958,1114,1597,2497,873,1242,501,643,559,1830,701,1826,751,1576,942,2291,2372,1054,1445,1453,2260,532,420,451,434,139,312,1081,1254,5762,1821,2072,473,405,476,999
2549,1860,740,4246,15098,21837,931,8240,8440,5406,1399,168,292,588,145,0,2429,0,684,2450,2006,423,2369,5430,653,569,1322,204,601,1403,362,314,134,357,22248,3093,2392,1104,0,17850,2775,1754,609,4747,318,652,345,422,1149722,292764,2575,7952,2427,3041,2652,2716,2527,1789,2094,1023,14535,3938,3702,4816,4031,4772,2041,1900,3734,3468,2226,2231,1121,1337,1252,5746,1685,4092,1456,3574,1284,4045,3401,1657,1723,2520,4339,918,437,516,487,143,373,1903,1589,9962,2183,5740,702,558,633,1491
2840,1765,876,4947,11412,14387,717,5725,12775,11403,779,79,258,1312,358,0,2795,0,865,1955,1630,426,3358,5842,700,470,853,157,751,1666,401,259,105,229,36306,3182,1397,1006,0,36056,4136,8925,3571,11034,549,693,441,584,288709,62111,1515,4460,1275,2351,1706,1710,1601,1335,1282,682,7159,2786,2185,3394,2679,2306,1260,1292,2224,3079,1121,1964,637,727,710,3051,1219,2683,1022,1947,1344,9591,3051,5632,4212,2372,8367,1080,789,806,1521,250,364,2041,2810,9669,5178,6298,739,672,830,1399
2912,1984,767,4936,12839,20396,953,12265,3900,10951,1584,103,184,897,310,0,2456,0,829,2195,1796,453,1428,1991,716,452,1251,172,482,2011,185,294,119,370,12657,3358,2670,1171,0,10978,2157,5621,508,2506,352,503,415,419,1152326,217124,2107,6937,2038,2331,2183,2499,2042,1586,1741,927,10338,3537,3087,4441,3722,4867,1748,1945,3274,2736,1763,2078,970,1139,1230,4608,1487,3950,1329,3100,1496,2386,2244,1845,1052,2594,1842,1016,476,458,609,184,307,2414,922,10927,955,3472,640,561,640,1515
193568,25847,259638,933248,51942,36321,1343,49201,90736,36253,1193,1073,22621,68529,35610,435,1813,0,1459,4279,39705,1831,19062,8491,1618,2119,1426,846,2506,5574,30884,592,12330,296,344174,31641,8465,3360,0,135680,2606,2128,36934,133897,2378,2083,167,302,18798,2071,1859,1507,1376,2922,1402,2093,1596,1710,1551,1172,3039,2664,1883,3972,1885,1058,1024,1765,809,1690,1544,1430,917,789,494,13569,2767,3403,2023,2073,876,50386,4282,11741,21484,224579,6585,26051,2408,2772,1515,959,121,31874,7519,3434,17686,36848,1195,762,731,909
1552,1787,480,5954,8840,16902,517,9269,10257,6347,1186,132,82,598,373,0,2446,0,504,1533,1036,268,872,1181,412,335,597,145,411,1112,168,212,105,168,7184,1764,1349,769,0,19458,4872,538,320,2852,202,0,236,304,350494,136185,1374,2670,1091,1740,1566,1595,1413,1134,1279,611,6814,2569,2099,2859,2009,2497,1117,1300,2266,1547,1135,1121,540,694,587,10737,2415,2254,876,1979,883,2774,992,598,856,751,924,382,287,247,279,111,216,1340,1044,2823,2206,685,472,408,414,977
1097,1750,417,8187,7680,15008,454,11277,15002,5264,741,184,151,1276,255,0,0,0,381,1173,785,224,1009,1035,310,248,571,164,273,755,286,155,108,142,6570,1545,1112,580,0,48018,6178,460,337,3435,249,544,202,305,222057,34171,990,2377,881,1087,1095,1126,946,940,878,435,6096,1939,1333,1918,1376,1399,761,772,1732,1310,800,971,426,451,420,8786,2119,1950,657,1303,760,1174,572,498,275,541,1873,252,185,196,280,113,175,1322,565,2573,1187,299,473,364,386,727
4431,3383,1613,13756,23497,36366,1198,14202,10528,6999,2067,161,890,963,527,62,0,0,955,3382,3095,549,4905,19020,1402,886,1873,298,1282,2251,817,517,291,452,62803,4760,2653,1781,0,43885,8624,13735,1648,9880,787,1704,718,1066,569040,152079,3645,13630,3277,6317,4198,4432,3988,2870,3253,1377,10063,6619,5497,8118,6769,5552,3001,3568,5563,9278,2841,3551,1521,2017,2011,17197,4745,6855,2542,5295,2446,7606,8206,6382,7649,3970,2187,1339,1053,1191,4858,405,703,4250,6527,15258,12822,11663,1419,1110,1450,2831
1868,1172,572,6114,10977,13801,389,5819,14048,2003,547,62,381,426,150,0,0,0,368,1097,1147,145,2478,10756,533,317,629,75,845,798,541,159,122,149,28879,2109,677,623,0,34148,3067,5781,1007,3117,361,657,265,481,102166,21875,926,4669,808,2534,1208,1172,1028,957,848,435,2269,1856,1434,2242,2101,1450,772,847,1490,4111,663,954,392,426,407,5459,1494,1856,721,1305,824,3755,4148,3435,5694,2191,1258,688,604,676,2545,196,353,2263,3887,6315,7254,9210,515,434,580,920
2767,1801,830,3991,14104,18542,491,7251,17638,4156,899,67,403,718,191,0,0,0,432,1407,1686,219,3026,13625,644,325,722,104,967,1110,549,186,126,202,29759,2473,948,772,0,24469,7739,5506,697,6258,392,1681,296,572,134228,25978,1163,7103,1303,3155,1429,1747,1273,1125,1067,620,3302,2373,1835,3115,3082,1731,834,1131,2330,5784,831,1475,547,744,589,1882,947,3057,906,1551,911,8266,5249,3277,5828,1996,5213,681,651,775,2102,216,444,1970,3506,8037,6710,6345,657,408,720,1209
3226,3060,1208,5765,14391,23139,1214,9092,11462,8103,2335,197,332,444,269,0,6232,0,853,2780,2217,485,1865,3239,967,1067,1377,253,658,1900,288,412,240,366,32405,3708,2796,1442,0,11230,2450,745,1327,3170,403,427,494,444,947423,132347,3344,8824,2976,3949,3584,3951,3367,2618,2883,1458,20220,5785,4687,6366,4514,4984,2537,2577,5409,4046,2548,3055,1443,1690,1340,5843,1950,5565,2130,4836,2216,2780,2849,1363,1586,3186,2974,1098,496,424,734,176,335,2893,3062,11424,5377,6065,942,819,814,2335
1641,853,503,3092,7662,10418,432,4531,2707,3127,545,57,169,662,138,0,0,0,306,1238,924,201,1707,6011,422,317,587,86,493,736,256,152,103,148,12756,1506,788,559,0,13829,2072,3085,512,1841,238,474,265,298,117359,23377,987,3336,771,1656,1015,1074,974,828,791,439,2599,1575,1271,2138,1557,1313,743,655,1481,3083,730,955,422,504,448,2304,829,1728,602,1182,661,3250,2430,2665,1757,1188,2072,415,428,467,766,146,237,1674,1915,6466,2934,5410,404,381,482,750
1298,1055,450,2713,6993,9970,484,4365,2074,3102,655,84,130,673,79,0,0,0,333,1262,918,179,1593,3373,373,258,531,84,333,793,256,167,80,196,10855,1608,1033,619,0,4624,4758,403,437,1043,156,0,250,231,262547,38951,1208,2943,1114,1524,1173,1308,1158,943,980,526,3566,1997,1592,2574,1865,1825,874,998,1857,2673,927,1046,528,601,609,2435,895,1841,694,1502,823,1640,1612,868,758,1196,1474,385,288,275,539,86,225,1493,917,5681,1403,1956,442,398,380,792
3906,3144,1155,6254,15232,23913,1153,9150,66355,6059,2129,139,407,247,152,44,3965,0,786,2964,2509,534,2100,3002,1010,688,1510,265,589,1813,334,482,209,372,65525,4232,2733,1510,0,9363,1898,798,2150,2302,423,462,527,501,828312,285573,3768,7163,2632,4126,4022,4269,3798,2892,3131,1506,15593,6909,5184,7416,5478,6402,2830,3317,5681,4921,2944,3262,1661,2116,1874,4905,1805,6483,2189,5256,2265,2185,2627,1340,1509,2518,1974,954,443,390,1030,149,315,5195,2411,11900,3603,6253,902,774,798,2552
115,889,0,1730,1359,372,1332,4714,1608299,406,329,691,67,0,0,188,393,0,487,305,6666,69,1050,4173,67,260,0,108,0,234,0,51,0,14,643,2053,183,65,0,822,497,185,947,19,250,104,11,25,153,21,175,0,0,0,0,15,0,0,23,18,292,15,24,32,24,0,0,0,13,68,0,39,0,0,0,1254,69,87,0,38,26,92,59,31,37,129,20,467,0,0,0,0,0,0,0,0,0,0,13,110,35,47
67898,38130,302235,906496,103870,40388,1783,93952,109603,56466,2028,1904,22678,72032,25668,335,0,0,2112,8329,11447,2711,57079,10009,2427,2168,2381,1355,3798,5632,33604,1089,26098,441,585205,39531,9062,5956,0,117458,2715,1926,1282,96935,845,1803,215,429,39911,4958,4705,3818,3388,7402,3485,5062,3891,4158,3977,2834,8244,6984,4689,9199,4491,2596,2572,4584,4703,3862,3786,3895,2250,2034,1152,62308,11263,9660,4645,5174,2036,5567,7109,5424,9336,74668,4609,5914,2018,2214,1371,699,238,20310,2800,1709,14696,21853,2175,1245,1505,2216
2191,156828,71522,6483,9859,4795,2923,369182,524826,931,1575,1242,422,454,198,249,0,0,4615,2797,3748,3196,3254,3202,2527,2241,2054,1374,1154,948,2074,490,592,121,2697,2464,494,1732,0,8233,20376,1589,1237,23010,810,1733,113,26,982,157,116,85,0,55,112,89,21,27,55,19,170,47,167,267,90,40,29,62,52,54,77,23,15,42,78,631,444,73,100,54,29,210,78,646,523,35119,422,224,51,221,73,63,15,28876,135,616,43,170,435,78,554,52
3187,218748,100086,8948,16400,6657,3551,392210,43643,792,1821,1757,840,924,534,143,0,0,6019,3995,3107,4305,4608,2887,3545,3100,2939,1663,1365,1229,3858,675,801,156,3900,2576,655,2605,0,16541,83824,5148,2889,98606,2267,6319,208,27,2100,217,102,108,0,97,134,134,34,54,67,44,140,97,236,388,120,69,81,63,106,62,119,15,17,90,137,393,668,104,149,118,60,457,239,1494,1260,105214,1323,139,108,1076,187,156,34,43365,293,1000,85,501,1453,91,2092,95
4848,245743,114412,11383,25028,21678,4497,2163854,62880,3214,5914,4862,1046,1377,776,573,0,0,7327,4843,3994,5405,5367,4654,4423,5007,3529,4372,3429,2244,4449,793,1371,232,4341,3049,850,3219,0,24664,112258,6870,3658,136353,2949,581,230,39,2579,237,131,131,0,104,144,149,38,77,85,26,172,143,290,472,145,79,90,74,97,68,118,44,25,116,167,521,737,137,160,117,65,408,492,1634,491,266,157,176,264,1674,106,164,49,73453,274,1173,117,652,1909,87,2759,92
3150,157536,72652,7298,22238,14388,2783,1326075,41421,1828,3700,3349,760,832,506,265,0,0,4775,3319,2746,3533,3551,3093,2990,3166,2215,2785,2184,1513,2494,501,962,133,2958,1995,633,2041,0,20167,109688,6268,3278,131096,2808,667,177,44,2163,144,61,89,0,80,112,85,40,44,49,21,130,88,176,280,90,35,60,45,61,92,60,32,0,74,92,371,559,100,139,75,47,272,576,1109,325,205,105,125,284,4125,85,101,21,57013,209,759,90,650,1692,65,2611,61
2474,140417,65351,6268,13427,9440,2394,954039,37109,1345,2859,2194,480,718,251,251,0,0,4050,2778,2105,3034,3009,2361,2491,2490,1989,2054,1681,1212,2426,449,794,137,2320,1735,470,1766,0,11628,43958,2764,1578,52624,1237,285,110,16,1280,128,77,82,0,60,83,89,23,38,45,0,79,70,170,224,65,47,34,49,35,47,48,42,15,68,109,297,429,67,86,48,23,172,255,640,246,143,82,98,110,1822,51,53,15,34711,132,619,63,286,755,40,1061,35
1994,81922,38203,3722,13504,9825,1612,968329,45568,1424,2755,2258,358,306,237,128,0,0,2300,1784,1497,1871,1805,1743,1525,1883,1072,1981,1494,874,1318,282,531,69,1670,1063,266,1079,0,10698,62242,3726,1915,75095,1615,295,92,15,1495,105,43,47,0,42,60,57,0,23,35,11,55,39,117,185,57,39,40,21,29,25,44,22,0,80,54,168,262,60,60,52,39,157,417,746,160,111,81,65,174,2508,45,54,15,18811,116,456,41,388,937,44,1438,43
6815,470327,209230,19857,39367,19666,7617,1780918,84629,2373,5776,4558,1510,1700,892,440,0,0,13493,7858,6227,9198,9189,6844,7772,7018,6174,4773,3873,2978,7743,1413,1994,296,7295,5117,1366,5225,0,30534,107327,6943,4076,129072,3187,443,374,40,3183,377,153,231,0,185,283,210,49,100,145,43,222,154,482,573,229,81,90,108,134,129,166,63,22,149,298,880,1392,203,232,142,57,401,669,1488,905,284,212,241,395,4472,184,210,33,50655,335,1692,101,697,1990,106,2557,112
5006,368463,173253,17032,36114,7661,5908,137751,67186,552,1848,2421,1814,2322,1083,534,0,0,10680,6500,5130,7835,8348,4747,6530,4660,5040,2149,1900,2070,8837,1048,1441,272,6761,3911,1187,4835,0,34639,119936,7500,4407,137656,3309,0,330,66,3373,292,139,180,0,137,206,158,40,83,100,39,216,141,283,563,158,58,86,100,188,135,128,72,40,118,221,719,1152,198,232,133,60,149,689,516,671,192,203,184,336,4891,137,164,30,59390,359,1544,135,811,1904,107,2739,108
7154,615186,274113,29550,34449,5626,9372,8849,71184,843,2746,1499,2712,3947,1697,578,0,0,17081,9505,7096,11916,13508,7294,9755,7383,8419,3022,2736,3238,15742,1672,2536,354,8891,6233,1674,6793,0,24076,17275,2607,2100,20483,1255,0,374,38,2582,552,226,291,0,240,320,254,69,67,158,84,267,179,530,755,265,114,71,133,220,147,216,75,47,143,350,1113,1771,257,286,126,88,188,160,93,924,270,202,271,197,709,220,172,46,133099,505,1904,149,424,609,113,501,126
4084,341788,156295,16699,17563,2865,5334,4938,39326,451,1361,793,1259,2372,941,264,0,0,9786,5528,4072,6869,7353,4053,5853,4171,4647,1726,1679,1881,9088,934,1356,240,5238,3521,934,3835,0,12657,675,952,979,1006,521,0,213,31,1395,349,147,164,0,127,171,159,38,53,87,36,147,111,297,443,206,65,46,77,146,79,144,33,30,75,202,587,976,154,182,110,39,123,30,38,520,143,121,127,70,57,99,110,40,41335,286,1043,67,162,226,62,47,79
99697,20145,404984,1165534,105325,35934,1892,113326,93067,54709,2389,2168,30900,94194,30942,408,0,0,2209,6772,16339,3482,105122,9591,2233,2101,2234,1345,3716,2973,43662,946,9260,421,237633,33710,8465,4982,0,149630,2872,1944,6686,162879,999,1595,202,346,28777,3473,3183,2706,2268,5166,2375,3489,2578,2883,2711,1843,5157,4780,3220,6502,3086,1793,1773,3124,1230,2939,2649,2513,1463,1389,792,27906,5410,6512,3139,3633,1448,16101,5518,6201,20501,86942,4602,30606,1750,2139,1385,816,191,12488,3514,1960,10415,25260,1806,993,1038,1543
80112,516915,21098,786497,60288,44801,49876,124379,22446,4161,1709,3854,3196,7093,5904,137,0,0,2098,640,4049,867,2675,9556,434,1444,521,1967,1324,9081,11361,111,43107,43,998949,138926,602,562,0,199309,598,183,479,55761,125,667,16,0,691,28,38,87,0,27,0,76,0,11,27,0,127,21,17,128,22,62,0,0,16,0,0,14,0,0,0,132,2307,85,23,32,19,1885,43,34019,260,1162,156,102,51,156,19,1228,19,26404,114,293,241,51,56,59,28,23
50697,411037,15698,796536,68800,39058,39953,93089,19382,2911,1098,2125,3117,6247,3509,90,0,83,1557,410,2842,600,2062,6828,306,687,476,1403,953,2790,11208,65,12546,24,442269,53846,319,359,0,48869,301,112,313,26190,93,722,12,0,522,0,41,60,0,18,0,81,0,12,30,0,63,23,14,601,0,19,0,0,0,0,0,0,0,0,0,77,1297,69,0,22,20,11589,118,76087,1306,2455,315,57,131,229,35,1923,27,19334,77,221,117,41,67,26,33,18
33570,426677,19004,453242,52474,39485,29769,133417,20483,2793,1084,1562,1857,4814,2748,76,0,117,1498,487,3153,676,1948,6375,238,778,415,1389,932,2634,6924,99,12573,28,483844,72997,320,387,0,78705,310,108,253,16763,84,373,13,0,482,18,35,80,0,18,0,56,0,12,21,13,62,17,25,135,18,17,12,0,16,0,0,0,0,0,18,75,1522,63,17,26,22,2292,31,43633,365,1380,160,82,61,109,21,1788,19,11523,97,167,75,30,56,53,44,27
53592,406326,17044,721777,127168,67786,68814,168440,24939,4503,1333,1795,2835,6090,4282,158,0,0,1541,561,3601,776,2406,8513,366,933,464,2010,1293,3010,10051,115,13188,52,794020,173402,547,505,0,107512,723,198,508,25201,88,676,13,0,609,13,42,100,0,24,0,94,0,0,31,41,83,16,13,197,0,37,31,0,15,22,10,54,19,0,17,141,2113,90,0,20,10,4623,67,67736,622,2342,217,95,73,152,44,1800,25,18028,115,222,105,47,82,49,51,48
1965,717804,36788,16636,11326,4288,206,35655,56354,33578,241,195,2635,7098,1348,245,0,0,1220,197,4065,1910,1049,97126,191,159,91,192,373,312,8682,49,1993,0,588087,29018,1534,545,0,12804,1553,33142,423,180710,515,0,0,13,349,53,161,84,0,0,0,0,0,0,22,19,53,33,0,178,32,0,303,0,77,17,0,78,19,0,0,360,836,25,0,0,15,503,16,1324,360,43269,237,31,46,379,11,34,14,516,19,185,40,94,21,33,1023,41
2648,943877,49186,21573,17810,6243,261,46032,60870,67562,441,392,3410,9523,2020,472,0,0,1733,268,5729,1402,1567,176446,254,260,113,286,546,529,13252,62,3150,0,716323,37347,1778,720,0,10923,2143,31425,525,198419,575,0,0,0,511,42,219,90,0,11,0,21,0,0,21,31,66,22,26,191,52,17,437,0,24,0,22,44,14,0,17,478,1082,0,23,12,19,554,21,873,257,27763,298,67,72,509,12,47,21,621,15,251,53,127,24,50,1310,56
2709,597373,32716,16795,14582,5924,243,38838,62522,48750,337,281,4152,6812,1463,241,0,0,956,218,3657,969,1478,130971,193,156,100,244,517,433,9657,44,3464,0,1090064,49641,3008,920,0,12362,2506,33876,540,252188,597,0,0,0,643,26,174,52,0,0,0,0,0,0,0,23,59,18,10,115,31,0,291,0,0,0,13,0,15,0,0,343,1592,0,26,12,21,535,0,882,266,23136,304,47,31,390,10,25,17,465,12,152,85,104,15,23,821,39
3906,1368835,64329,31035,31585,8385,366,61014,61185,64662,522,358,5319,12795,1951,471,0,0,2213,446,7114,2023,2028,406234,425,320,206,344,879,745,15785,84,5956,23,1312996,63056,3280,1043,0,18296,2788,58739,759,268925,900,0,0,12,764,75,317,120,0,0,0,0,17,12,23,37,87,38,10,184,40,20,574,20,25,22,15,30,14,18,0,704,2081,17,24,21,21,939,26,1983,587,71908,566,58,62,768,0,65,25,798,17,385,87,140,33,63,1778,104
2670,754859,38905,18591,25209,7023,258,46066,40061,98505,642,399,4131,8176,1580,336,0,0,1228,300,4661,1188,1471,354369,236,275,121,381,728,633,10740,61,4901,14,792601,38947,2112,766,0,12138,2134,55473,631,222581,858,0,0,0,562,51,205,150,0,0,0,0,0,0,15,27,60,20,13,141,21,16,318,0,23,0,12,27,13,0,0,382,1225,0,25,10,19,480,0,828,178,21827,300,47,56,423,0,32,12,497,14,224,83,108,17,36,1094,69
2159,834039,40519,18515,16448,4570,213,35496,38519,33255,230,204,3008,7876,1417,308,0,0,1391,239,4571,1541,1349,192807,234,166,90,222,463,486,9305,59,3030,12,665883,32732,1717,535,0,10229,1399,23806,394,132362,383,0,0,0,386,45,179,82,0,0,0,13,0,11,0,30,39,12,10,145,27,14,388,0,11,0,15,0,11,0,0,389,977,0,23,10,21,384,0,536,200,17130,259,25,59,462,0,36,16,454,0,217,43,76,16,38,1167,42
41503,24514,266828,226143,108850,19427,809,59884,54424,16410,1088,1043,6371,25251,9702,145,0,0,664,2157,4887,1414,44235,4778,745,964,595,688,1235,1989,9749,291,22639,144,429953,22990,2812,2408,0,50595,847,633,743,34120,277,880,86,135,7902,831,714,594,495,1128,483,725,606,618,576,465,1140,1043,764,1541,693,342,377,691,276,632,548,596,302,296,193,44438,7810,1357,757,750,350,9537,2313,4435,5553,51243,5004,2823,1440,1827,968,482,62,6150,1281,811,5668,6645,697,314,253,360
2637,903272,46921,20587,25821,6303,256,44662,52386,64037,555,405,3606,8811,1777,408,0,0,1517,320,5463,2068,1506,351361,259,253,111,345,719,677,11969,62,4385,0,636525,32676,1835,821,0,14009,2535,44628,581,248655,713,0,0,0,405,65,230,83,0,0,0,0,0,0,22,14,29,22,0,179,32,25,423,0,24,0,0,0,14,18,0,463,1033,0,23,0,0,570,0,908,283,29683,280,36,57,501,10,29,10,554,0,251,87,118,29,39,1305,91
2354,271440,17707,10396,11813,4301,133,38384,57834,49723,295,241,3330,2971,942,169,0,0,445,157,1891,1385,971,123354,111,141,64,212,467,345,5274,39,3018,10,992899,42741,2544,507,0,11766,1482,8392,222,125537,186,0,15,0,534,29,142,0,0,0,0,0,0,0,17,29,39,17,19,69,27,17,142,15,23,0,14,0,0,18,0,164,1347,0,0,15,21,443,10,768,187,21054,266,30,0,160,10,15,21,221,14,77,56,49,17,15,392,35
2632,787143,37860,18494,15804,4636,234,35033,38401,40809,265,200,3590,7335,1386,267,0,0,1358,238,4270,1551,1356,175652,232,206,95,234,491,417,9978,46,3082,0,855537,39647,2097,680,0,12763,2076,297,284,223358,73,0,0,0,535,41,198,90,0,0,0,0,0,15,23,25,36,22,15,135,20,13,293,0,15,0,10,0,0,0,0,394,1254,0,0,0,12,377,0,242,25,3546,251,40,52,418,0,43,19,439,12,215,66,83,19,36,1105,33
2787,915564,46917,21789,13321,5740,267,34251,67851,39419,273,249,4817,8796,1898,377,0,0,1521,254,5164,2014,1411,89046,223,213,96,269,445,383,14115,71,2060,11,667046,34470,1740,1126,0,20057,4687,501,389,511235,126,0,12,0,396,64,203,79,0,0,0,0,0,13,13,23,60,24,16,194,21,18,397,14,10,0,22,0,14,14,0,560,1009,0,0,14,12,309,0,201,20,3456,140,66,59,528,23,50,11,566,0,238,138,118,39,36,1342,19
2494,923956,42852,19989,18523,5441,251,19635,21396,7696,168,139,5481,7949,1440,427,0,0,1642,273,5153,1480,1112,228164,228,223,83,143,379,394,12943,57,2322,0,259796,18208,768,1533,0,19962,5860,768,479,787623,147,0,0,0,193,43,141,101,0,0,0,16,0,0,0,0,34,19,0,196,16,15,328,0,10,0,0,0,34,16,0,512,572,0,17,14,0,208,0,99,15,3198,138,82,70,488,17,55,0,546,11,281,191,165,35,43,1257,38
2424,534163,29317,14441,16797,4520,206,35999,43701,32363,240,195,2659,5491,1099,258,0,0,918,208,3363,1228,1181,212284,144,146,97,181,487,384,7414,45,3563,0,909213,40871,2339,594,0,11486,1341,22228,345,117846,382,0,0,0,519,32,181,58,0,0,0,0,0,0,0,37,50,16,0,124,24,0,269,0,14,0,11,13,0,0,0,273,1273,0,28,0,10,476,12,968,327,29704,322,30,30,271,0,20,17,365,15,166,47,72,18,25,721,60
1958,791211,40857,17020,18943,4293,227,34624,46929,34880,317,240,2091,7292,1383,297,0,0,1466,244,4667,1520,1283,236575,184,208,129,193,458,462,9029,48,3001,0,525883,27568,1460,435,0,8874,850,34900,456,75032,539,0,0,0,354,43,200,122,0,0,0,0,0,0,10,22,63,22,18,129,34,0,356,0,26,15,10,25,0,26,0,422,808,0,18,13,13,629,15,1707,467,55107,336,28,48,433,0,43,16,513,14,206,33,72,24,34,1152,73
3713,1298939,66841,30798,30683,8549,432,55976,73035,80583,628,504,4648,12464,2708,485,0,0,2159,406,7795,2307,2455,372218,320,397,207,413,851,818,16695,79,5668,13,1026766,53849,2814,965,0,16444,2301,66819,775,234562,1096,0,14,13,645,92,262,175,0,19,0,16,11,20,18,32,98,29,19,237,41,17,582,24,30,0,20,16,14,21,0,660,1509,14,34,18,28,977,32,2590,828,81337,534,56,103,716,15,64,24,844,23,396,93,177,30,72,1907,130
2120,637449,29177,15051,13444,4431,164,29917,28377,46438,262,215,2969,6482,1060,228,0,0,981,158,3409,739,1058,154283,188,162,120,224,463,374,7642,41,2910,10,802940,36166,2130,469,0,7630,1240,17852,297,105517,277,0,0,0,538,38,148,222,0,0,0,0,0,0,0,25,36,17,0,107,14,0,272,0,0,0,0,0,0,0,0,294,1253,0,0,0,13,475,0,937,342,32930,263,24,33,368,0,21,11,333,0,172,52,60,23,28,981,45
66694,611064,26961,80055,14145,11211,240,36771,88651,3608,752,790,3984,8639,2632,55,0,0,364,484,8590,726,1040,4769,172,764,446,450,570,366,4680,59,3087,13,330817,50449,1590,664,166,48974,864,168,380,44879,130,12943,24,94,11359,2058,372,685,149,727,392,343,384,433,250,172,771,1302,488,1032,976,268,246,760,621,329,166,659,155,693,207,36524,8040,962,419,360,243,2090,110,325,227,1882,118,50,67,259,30,24,30,4233,71,849,177,96,174,112,142,271
